date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,rain_sum,precipitation_hours,wind_speed_10m_max,shortwave_radiation_sum,id
2023-10-08,17.8405,16.3405,17.246748,16.800001,24.0,10.495713,4.76,"050431d5-aa2a-449c-b82e-dc9e9c89bde9"
2023-10-09,22.790499,14.9405,18.500917,3.1,10.0,10.464797,9.79,"5ce0d457-502c-4f16-b7e9-364fb8aa70a4"
2023-10-10,21.0905,17.4405,19.328,21.999998,19.0,9.726665,4.3,"0553feb0-01e7-4314-87bf-8f283f995ed5"
2023-10-11,25.8905,18.290499,21.109251,5.2,9.0,11.923557,15.21,"5cb90480-6218-4b3d-a53d-8c649b8b0cc2"
2023-10-12,28.9905,17.2405,22.730082,0.0,0.0,9.422101,20.8,"6e541692-ed1c-4b5d-8f54-929493e95e09"
2023-10-13,30.8905,20.540499,25.548836,13.0,6.0,10.30883,20.57,"442e94ca-1f08-4592-af70-d3509cc84e98"
2023-10-14,23.0905,18.040499,20.419668,54.600002,14.0,19.443333,8.95,"b728cdf7-6400-4282-9742-f1acb1cddc0e"
2023-10-15,21.040499,17.3405,19.000917,0.4,2.0,10.829959,9.84,"cd9eaee8-7c09-4c5c-be1a-ae11183bc225"
2023-10-16,21.6405,15.4905,18.328,0.0,0.0,11.298495,19.71,"01cb1920-b87d-49b0-9d21-81ab330cab08"
2023-10-17,22.540499,15.1905,18.390501,0.0,0.0,11.966953,21.52,"34773fb8-1d17-4e5c-bc3a-0bf03f7987bb"
2023-10-18,23.8905,14.840501,19.125917,0.0,0.0,7.5942073,20.93,"ea07db47-43c3-4098-b0c9-b8d306c390d8"
2023-10-19,28.8405,18.7405,23.3405,0.0,0.0,9.726664,19.61,"fc6861ba-951f-4f57-a477-dba17337fa76"
2023-10-20,28.540499,19.4405,23.373835,0.0,0.0,7.928177,20.91,"6da4e4d1-439c-47a3-8ce3-b269c0ec7653"
2023-10-21,29.3905,17.040499,23.159248,0.0,0.0,14.869351,20.05,"6e22564f-5fbd-4e85-891b-7ed8c7c681ee"
2023-10-22,28.1405,18.6405,22.917585,0.5,5.0,14.332341,16.26,"c5da09f5-c1c6-45ea-a741-f5c33fd143b5"
2023-10-23,29.040499,18.9905,23.121748,1.6,5.0,13.276144,12.68,"751bcf28-b798-4360-84eb-569548c18576"
2023-10-24,30.8405,19.1905,24.348833,0.0,0.0,13.661038,15.55,"68cd531a-ac8f-4e24-a14c-c3fb1b2597a2"
2023-10-25,29.6905,21.1905,24.52175,0.1,1.0,13.854155,13.08,"d02df130-9028-4257-ac73-ddc6f9b1b8ae"
2023-10-26,29.6405,21.290499,24.523832,0.3,3.0,9.826088,13.95,"36728434-c1ef-4cc5-aa72-6e1389c6a01b"
2023-10-27,30.2405,22.040499,25.1905,1.2,8.0,18.359999,14.26,"66ea12ee-83d1-4932-b2c7-15b22ac081bc"
2023-10-28,29.8905,18.7405,24.0655,0.3,3.0,16.1198,16.0,"9840e600-3d79-44a7-881e-5e58527efe73"
2023-10-29,29.5905,20.0905,23.955084,0.4,4.0,11.966953,13.94,"396ef0d2-6e61-4fee-b24b-48d5a84ed0bf"
2023-10-30,18.3905,8.4905,11.057167,4.8999996,10.0,20.478907,6.89,"5fb487a8-494a-4dcf-8539-4fe132ccbd84"
2023-10-31,13.6405,8.1405,10.4405,0.1,1.0,13.281023,11.4,"aae49f5a-ec09-48d4-b6cb-2ee6e1895070"
2023-11-01,16.290499,8.9405,12.765499,0.0,0.0,15.496736,18.48,"9eb3b0ab-d868-4b99-9a6d-4de74e4c833f"
2023-11-02,19.040499,5.8905,12.413418,0.0,0.0,11.384199,19.56,"470d7554-6cf2-44c0-8c34-aa90570fc3cc"
2023-11-03,23.5905,10.6905,16.921751,0.0,0.0,13.004921,17.65,"1ef29e40-9273-48f1-93aa-e11581f5120b"
2023-11-04,25.6405,14.290501,19.828001,0.0,0.0,12.758432,18.05,"ed6d00c5-04ae-4d70-8103-cdfbec861295"
2023-11-05,25.9905,15.9905,20.742582,0.0,0.0,16.09969,17.54,"74c078d2-59fb-46e5-be9b-4ba463e0f178"
2023-11-06,27.290499,16.540499,21.596748,0.0,0.0,11.177405,18.11,"2ce9baa2-0fad-4aff-b15d-0d078c3b20f4"
2023-11-07,28.290499,17.3905,23.375916,0.0,0.0,9.531505,13.89,"0d6ec503-0595-4b2f-b925-bea865304577"
2023-11-08,29.790499,19.0905,23.865501,0.0,0.0,10.086427,17.86,"344ab0af-94e2-493d-b12d-4704a077308b"
2023-11-09,28.9405,18.5905,23.646751,0.0,0.0,12.904882,13.51,"34d4cadd-a84a-47c1-af55-45958e3ac6b6"
2023-11-10,21.8405,14.1405,17.121752,23.800003,24.0,9.255571,2.94,"e7d361a0-73d0-4fde-92bd-8ec15463b101"
2023-11-11,16.1905,13.590501,14.703003,23.1,23.0,7.8954163,4.85,"014297d1-fb3f-4e79-84b3-d00c92851826"
2023-11-12,15.4905,13.4905,14.4905,36.999996,24.0,7.10031,2.55,"06427a72-035a-4d1a-94e3-1a36c09138e5"
2023-11-13,18.0905,14.6405,16.128,3.899999,22.0,8.427383,4.07,"a829e02a-f577-4243-9483-8fa1cd9f7a78"
2023-11-14,18.4905,15.290501,16.561335,1.0000001,8.0,5.00128,5.98,"2597cdd9-10b8-4561-aaae-34331d9b269e"
2023-11-15,20.0905,14.6405,16.873833,0.0,0.0,6.0347,8.24,"7fb25746-f758-4583-89b1-0ac377bcc75e"
2023-11-16,22.0905,12.8905,17.253002,0.0,0.0,7.10031,16.56,"b81fbf55-6c74-4c3f-b1df-6cbde02e08be"
2023-11-17,26.790499,13.8905,20.307167,0.0,0.0,6.162207,17.13,"a8ff6fbb-b741-4f1b-80d5-e85483e582b9"
2023-11-18,25.1905,18.6405,21.063417,0.0,0.0,14.372974,15.38,"6b3f3a5b-3bad-4eb2-983d-8c17f53d658d"
2023-11-19,23.1405,16.6405,19.113419,1.0000001,8.0,5.4833565,10.18,"9fdaad61-c276-4754-89dd-ea21dff1e871"
2023-11-20,29.6905,16.6905,22.113419,0.0,0.0,18.35647,16.89,"cd54b9c8-16b0-4ee1-8807-6a9010d755b6"
2023-11-21,18.0905,13.340501,15.678001,0.0,0.0,17.287498,7.53,"7294c0ce-1231-48aa-9bb6-d9a3d1d8ee98"
2023-11-22,15.040501,9.290501,12.707166,7.6,4.0,7.5942082,11.2,"93e58edd-db7a-4d90-97a0-c11840fad04a"
2023-11-23,17.3905,7.5905,11.5634165,3.8000002,6.0,8.4963045,16.27,"927b8e10-b754-4614-a10a-6d541da3a28d"
2023-11-24,18.6905,8.4405,13.184253,0.0,0.0,10.636766,16.64,"2bd853e6-6415-4543-8fff-9c4c97b3eb2b"
2023-11-25,18.1905,12.9405,14.953,0.5,4.0,7.771331,7.5,"05a0fb8f-99ed-470c-9107-6167949dde7e"
2023-11-26,18.4405,13.340501,16.08217,11.7,19.0,14.039999,5.81,"66b7107f-97cb-4c20-bcc0-6799aae72163"
2023-11-27,13.1905,5.6905,10.105084,1.2,3.0,13.104198,5.46,"5261fbcf-1a04-44c6-976d-ac005ac54c36"
2023-11-28,12.340501,4.5905,8.436333,0.0,0.0,10.383987,9.65,"b1aff1a8-ad2e-45d8-b617-3111f674fafb"
2023-11-29,11.290501,6.8905,9.223833,1.6000001,13.0,7.8625183,5.12,"0d2a27ec-9957-42ed-b647-22ed7914fd52"
2023-11-30,25.9405,10.7405,17.794666,0.0,0.0,5.3517847,14.97,"8580a199-cd15-4edb-8bcb-bcd77c4057bd"
2023-12-01,21.4405,14.6405,17.498833,0.0,0.0,6.439876,12.88,"38d50438-452d-4b73-84c9-1a638c142469"
2023-12-02,25.540499,13.790501,18.330084,0.0,0.0,16.489416,15.14,"250f7673-41dd-4b08-bca6-d30f230970fa"
2023-12-03,20.3905,13.2405,16.40925,0.0,0.0,8.4963045,9.18,"a021779c-6230-4334-9bd0-338b96a1b906"
2023-12-04,23.540499,13.340501,17.636333,0.0,0.0,11.983188,12.77,"1ca0641d-28a0-4200-9c30-6935b8644482"
2023-12-05,20.8905,12.9405,16.611334,0.0,0.0,8.699793,12.92,"6477d087-4b39-412d-b709-e9a9b3bea372"
2023-12-06,19.2405,14.090501,16.636335,9.500001,19.0,15.496736,6.05,"052c2672-417e-4622-b47b-a79b43bb272e"
2023-12-07,18.4405,13.8905,15.615502,0.4,4.0,5.8603754,5.71,"17e14dd4-035b-4a58-a1ec-9bb3200790cc"
2023-12-08,27.4905,11.7405,19.171751,0.0,0.0,8.049845,15.22,"642deedb-2ded-4d53-ba7f-b20b3ae7a152"
2023-12-09,29.290499,13.4405,20.540499,0.0,0.0,13.979871,16.01,"9de66a56-2598-446d-9d64-8beebe70d667"
2023-12-10,18.2405,8.4405,12.815499,0.0,0.0,16.73516,16.15,"2827067d-42ee-4161-a10a-07a77b785373"
2023-12-11,16.790499,6.8405,11.130084,0.0,0.0,11.384199,14.94,"6ba210ca-0549-415f-b386-0145a04a3aa8"
2023-12-12,18.0905,7.9405,12.942584,0.4,3.0,18.888851,10.63,"e0daefef-7eee-4e2d-9078-f41806273f60"
2023-12-13,18.5905,12.3905,15.075916,0.90000004,4.0,12.72283,4.89,"25e25edb-46d6-4ad2-92b0-5f40d9999ebb"
2023-12-14,19.4905,15.9405,17.155083,2.5000002,13.0,15.646544,5.57,"190eb1ee-113b-4646-b1ec-d8ff41ca6d59"
2023-12-15,19.8405,14.9405,17.350916,1.4000001,13.0,5.904439,7.08,"8dfa4d36-fc13-4df2-9920-7071a18c0ee5"
2023-12-16,20.1905,14.6405,16.863417,3.0,5.0,17.518356,14.62,"1100c358-6666-442a-be64-ec758f43a9fc"
2023-12-17,20.4405,9.590501,14.871751,0.0,0.0,8.217153,15.98,"92ed76cb-475c-47e6-8fce-8bd4a94e30e1"
2023-12-18,21.1905,11.4905,16.307169,0.0,0.0,13.722565,14.91,"fb412509-5aa6-41ea-90a7-684165375d28"
2023-12-19,19.3905,10.6405,14.6155,0.0,0.0,15.0038395,10.46,"7a0ce329-8904-48f0-83db-2f51e39b4638"
2023-12-20,18.9405,9.9405,13.392583,0.0,0.0,11.592894,8.78,"2f580210-a401-444c-9377-aebd52e890c4"
2023-12-21,21.040499,10.4905,15.382168,0.0,0.0,6.830519,10.73,"80546ccc-890e-450d-8486-aeed7f6bb6f7"
2023-12-22,19.9905,14.4405,16.809252,0.2,2.0,6.12,7.16,"8f10d4b7-715b-4b91-9f6d-7b3c7ce49b16"
2023-12-23,17.4405,13.6905,15.313419,1.4000001,6.0,5.4477882,4.33,"983a6487-a23b-4842-aa69-068f5e316e9b"
2023-12-24,25.6405,13.9905,19.071749,0.0,0.0,24.514387,15.67,"948a098d-b576-4b94-99f0-e0bb8f9e97da"
2023-12-25,17.5905,11.040501,14.098834,0.0,0.0,13.441071,7.08,"49a65b1e-b37e-4d5a-a8e4-2f1d89212d7e"
2023-12-26,13.7405,6.6905,10.328,0.0,0.0,6.2145634,9.59,"fb1dab4b-002c-4063-b8f8-d4595ba3410d"
2023-12-27,20.3905,9.840501,14.761333,0.0,0.0,8.654986,14.94,"b6c8288d-c6d4-4fba-b79d-143762ea4eeb"
2023-12-28,16.6905,8.8905,13.019669,0.0,0.0,8.209263,16.01,"e99d5362-90f6-43ce-923e-6e12415f3888"
2023-12-29,17.5905,7.4905,12.582166,0.0,0.0,8.557102,15.79,"c83ead1f-b3bc-47ba-ae57-dbdb7e0965be"
2023-12-30,19.3405,6.1405,12.748834,0.0,0.0,9.19939,16.33,"5a64a3ee-e10e-4d90-8a91-d92a795f373e"
2023-12-31,22.4405,8.7405,15.517583,0.0,0.0,7.2,15.79,"745eb6d7-8f14-48c8-87eb-1e8de99832ca"
2024-01-01,22.8905,11.4405,16.588419,0.0,0.0,11.841756,12.31,"32bf6ceb-4988-4f93-b0c8-6175dd67b8f3"
2024-01-02,18.2405,12.9405,15.096749,2.4999995,10.0,10.464797,6.31,"ffabc13c-3da9-4923-851e-d365b0cfd087"
2024-01-03,18.8405,10.4905,13.957169,0.0,0.0,10.195057,12.07,"28c04bd8-922f-4cf9-89e4-f635566f10e7"
2024-01-04,10.9405,6.0905,8.215499,1.3000001,10.0,12.074766,4.62,"9fe1a8bc-b6c7-4e22-8a67-7f6cf1274c64"
2024-01-05,18.9905,8.790501,13.621751,0.0,0.0,13.049689,16.03,"33fc9c54-a582-4d80-a545-168f1ea52fc7"
2024-01-06,19.7405,9.4405,14.432167,0.0,0.0,6.924738,15.79,"84caabe6-5b79-402a-bcde-36205f978f41"
2024-01-07,17.290499,11.4905,14.138417,0.0,0.0,22.039528,9.32,"e6132b0a-fd69-4951-be08-91e723530b7f"
2024-01-08,24.5905,10.7405,16.053,0.0,0.0,20.907913,15.76,"e2825dbe-9254-4578-b6d1-045bb2a18deb"
2024-01-09,17.6405,6.6905,11.388416,0.0,0.0,13.608762,16.94,"761158ab-e0ae-4345-beb0-84c3ed498bf3"
2024-01-10,22.1405,5.0905,12.805083,0.0,0.0,7.172949,16.43,"5aaa78f2-a98e-4187-a301-d365fb82b2c5"
2024-01-11,27.1405,9.040501,18.115501,0.0,0.0,11.966954,16.65,"fbf9a22c-0c51-4c67-af22-6edc4cea3f29"
2024-01-12,19.540499,8.0905,15.271751,0.0,0.0,13.979872,16.93,"54499dcf-2c83-405f-9dd6-46ec377870ad"
2024-01-13,18.6405,5.1905,11.4696665,0.0,0.0,9.0,16.78,"adc0d9e2-9e37-4ffe-ab12-84e208e62c9b"
2024-01-14,21.790499,10.790501,15.525917,0.0,0.0,12.287555,16.98,"13316965-bda6-4a43-9bf9-5abbf0e9c9d8"
2024-01-15,14.2405,4.1905003,10.4384165,0.70000005,5.0,9.504273,10.27,"f78fcd1e-bb0a-4910-9658-40c820a771a2"
2024-01-16,7.7405,-2.4095001,2.6988335,0.1,1.0,18.998316,14.79,"af47e643-7ae7-4e14-9d05-b77dc1ac84db"
2024-01-17,9.6905,-3.6595001,2.5675833,0.0,0.0,8.78872,17.19,"3d32b694-de02-4604-9042-af57413c0e51"
2024-01-18,24.2405,3.6405,14.398831,0.0,0.0,7.42159,14.54,"cf9bce96-de7b-4841-a100-6786693f93e7"
2024-01-19,20.290499,10.290501,15.842586,0.0,0.0,20.633371,14.03,"180c6e73-139d-48aa-a885-3f5765c5f243"
2024-01-20,11.4405,3.8905,7.1405005,0.0,0.0,20.326454,17.12,"a0d318e0-2aeb-4417-a7de-000487c20a8f"
2024-01-21,10.4905,-0.40949997,4.8904996,4.5,4.0,10.365251,8.73,"d89327c5-b92b-4009-b216-e223008c7a19"
2024-01-22,19.1905,6.0905,12.596751,2.1999998,3.0,6.162207,14.22,"47dc181b-4933-4575-a947-ee9123edee39"
2024-01-23,21.5905,15.3905,18.028002,0.0,0.0,5.495161,12.59,"b1d2f17e-5a1a-4266-b515-e4d9f9a6cc72"
2024-01-24,20.9405,13.840501,16.63425,0.3,2.0,11.119281,12.5,"dbb05f0c-6bfa-41bb-8da6-b576c3bf61f7"
2024-01-25,21.8905,13.4405,17.007166,0.1,1.0,14.88242,14.91,"f8e17046-a5b2-40d4-8a3f-857cf8d3d07e"
2024-01-26,23.290499,12.840501,16.957167,0.4,1.0,6.489992,13.6,"cc53cdab-fdf5-4f7a-b49e-7cb97ff48d4b"
2024-01-27,20.4405,13.840501,17.161335,1.7,3.0,10.948973,15.67,"2cdf6d41-5f0c-4485-95e2-f6861e1020e5"
2024-01-28,19.0905,9.340501,14.055087,0.0,0.0,13.004922,17.94,"e6479173-23db-4211-9b89-fd34bc26c32f"
2024-01-29,18.9905,7.3405,13.705085,0.0,0.0,14.578888,17.5,"6479f396-cdf0-42ba-bff3-622081d7b651"
2024-01-30,19.790499,9.040501,14.369667,0.0,0.0,10.464797,15.29,"d27f26ba-d02d-4608-8e7e-2fb22acf3a68"
2024-01-31,21.8405,10.090501,15.596751,0.0,0.0,17.709658,14.78,"479bb537-6500-4cef-a97b-fe928e9b141c"
2024-02-01,22.8905,11.540501,17.121748,0.0,0.0,8.0899935,17.06,"1ad4fb72-cdce-417a-b6b7-c2560539b1aa"
2024-02-02,28.9405,13.3905,20.825914,0.1,1.0,11.212135,17.67,"cc6e9742-5baf-4aad-9d2c-e008251317d6"
2024-02-03,28.1905,14.290501,21.719667,0.0,0.0,28.079998,19.34,"8e4685fb-0b44-4dcd-951b-d92f2a48272c"
2024-02-04,27.6405,12.2405,19.380083,0.0,0.0,28.357855,19.54,"a696a393-407c-45e7-927a-0c290cb19f70"
2024-02-05,23.5905,11.090501,17.39675,0.0,0.0,12.979984,19.61,"8b7d52b3-39ab-478a-a054-bedf2921bc6f"
2024-02-06,21.540499,8.790501,14.965501,0.0,0.0,18.388212,19.32,"e0d0d04d-c2c6-4297-85f6-42cf817d6e65"
2024-02-07,22.4905,7.3905,14.236335,0.0,0.0,8.759178,17.68,"4190e577-082e-4ca5-84a2-f2fc3f75b38f"
2024-02-08,26.5905,12.790501,19.805082,0.0,0.0,12.682018,18.98,"6288751c-0fe8-4985-a6da-2c175e2fdb49"
2024-02-09,27.7405,13.3905,20.157167,0.0,0.0,10.1887,18.81,"2a3f3fb4-c65a-4e1e-aa49-c2af913518c6"
2024-02-10,24.3405,16.6905,20.28008,0.0,0.0,7.342588,9.21,"4c6bb52b-ba45-433f-be6a-a027e3cc22ba"
2024-02-11,24.3905,12.540501,18.500914,0.0,0.0,12.768586,20.28,"5c584b3a-ffd2-4786-9a87-6c50ac0bdbf8"
2024-02-12,20.290499,8.1905,13.980084,0.0,0.0,13.905509,19.89,"85d88470-9911-45ca-a7e6-e70b43e307bd"
2024-02-13,19.7405,8.9405,13.842586,0.0,0.0,16.179987,16.33,"4f4d8bfb-4803-497f-8fa3-0edb0c2fb3c1"
2024-02-14,20.5905,8.9405,14.255085,0.0,0.0,7.754637,13.83,"13945565-3677-4d49-bc57-59ba097a0c54"
2024-02-15,19.790499,14.590501,16.673834,5.5,11.0,7.6367526,6.03,"6ad5d193-dcd3-48a5-acc1-957a29aabaeb"
2024-02-16,17.6905,13.2405,15.559251,12.5,24.0,8.311245,5.4,"2fd51ef6-1500-4189-9141-febc83ab34ca"
2024-02-17,15.6405,7.0905,12.075917,20.000002,21.0,18.331741,5.29,"b48c9129-645d-4d41-bafd-fe08848e63f5"
2024-02-18,11.540501,5.3405,7.813416,0.0,0.0,6.87779,17.59,"c26d431f-f740-4266-9fe0-bf861cdc4fc2"
2024-02-19,20.7405,4.1905003,12.002999,0.0,0.0,8.217153,20.01,"abbf82d9-43ba-4ead-ad44-088b259b58fa"
2024-02-20,25.040499,11.4405,18.542583,0.0,0.0,11.609651,21.45,"16be72f9-283f-486b-9855-7fa769ba7ffa"
2024-02-21,26.0905,14.790501,19.984251,0.0,0.0,10.538843,21.46,"230a63e6-d251-4b12-945b-304c4378eb5e"
2024-02-22,33.140503,13.090501,22.594667,0.0,0.0,14.81259,21.68,"b5c96cef-1bcc-45c7-9036-7b204e0c6ded"
2024-02-23,23.6905,15.1405,19.271748,0.0,0.0,14.934577,16.48,"1a23ff1c-c804-4f77-bdb1-901d203863fa"
2024-02-24,23.3405,12.8905,17.827997,0.0,0.0,16.73516,20.36,"a2a979d4-7d9f-42a4-9017-4be52d668a80"
2024-02-25,29.1905,12.1405,20.336334,0.0,0.0,8.766573,21.51,"ec9349d4-1eb9-4040-92fb-064e374dedca"
2024-02-26,32.7905,15.6405,23.853003,0.0,0.0,10.086427,21.28,"b0b9b1c5-0070-41c4-b390-c6979b85299d"
2024-02-27,35.940502,15.9905,24.942583,0.0,0.0,11.298495,20.25,"05fb08c0-cc6f-49a2-b6ee-ed50d24d708d"
2024-02-28,31.6405,15.840501,22.313416,0.70000005,2.0,27.333935,18.46,"7906d403-f594-444d-bb91-aa6688e15cea"
2024-02-29,17.790499,6.7905,12.567585,0.0,0.0,11.709688,19.59,"707efc05-002f-4331-9bc2-318cb0349d52"
2024-03-01,23.8405,7.9405,14.875918,0.0,0.0,10.009036,22.5,"20a6fd92-24d9-4a77-b235-1e9812f94bf7"
2024-03-02,28.040499,14.290501,20.398834,0.0,0.0,15.646544,22.47,"1ed5b343-8af4-4b86-8924-97936121f0b0"
2024-03-03,31.6405,16.3405,22.390501,0.0,0.0,16.595179,21.68,"3272e9d1-5089-4d49-90b3-50babeec67ce"
2024-03-04,29.290499,17.1405,22.805084,0.0,0.0,10.853866,18.53,"52d60e6d-19e3-4b7e-a52c-593a0c845f1d"
2024-03-05,31.9905,15.3905,23.542585,0.0,0.0,12.031756,23.21,"b619db1b-51b1-4201-bb72-a7daba435c95"
2024-03-06,29.4405,16.1905,22.694666,0.0,0.0,16.179987,19.93,"6e5390aa-2427-43cc-864b-78ab0a9884f3"
2024-03-07,30.9405,16.8405,22.769663,0.0,0.0,12.88981,18.78,"5137f5e6-2b09-496a-b289-033837ee03bc"
2024-03-08,29.8405,16.7405,23.313417,0.0,0.0,12.9249525,22.68,"4da07cfc-ca3d-45e4-b25e-7c433213674a"
2024-03-09,21.2405,13.590501,17.280087,0.0,0.0,15.937878,21.94,"e14291fd-acd5-4ea7-8679-26d4869785fe"
2024-03-10,21.2405,10.4405,14.994668,0.0,0.0,19.008547,19.58,"fb1ef8d8-1809-4505-a173-ec4033ef7771"
2024-03-11,24.3905,9.9905,16.950918,0.0,0.0,15.941944,22.56,"b82b657f-449f-45c5-8717-8b9092a73c57"
2024-03-12,27.8905,14.4405,19.861332,0.0,0.0,12.229406,19.53,"4b576ac5-afd2-4aa0-8836-436a6a5ecf72"
2024-03-13,33.0405,14.840501,23.925917,0.0,0.0,12.904882,22.36,"e3f6d89e-e7de-4951-9912-bc33308fe640"
2024-03-14,34.2405,16.2405,24.232168,0.0,0.0,17.555305,18.79,"e8685368-37c9-455f-902b-0b04ec29f364"
2024-03-15,31.6405,18.6405,24.68425,1.5,1.0,12.413477,22.03,"002b62c8-4f71-4b06-93ef-f50a21e2d202"
2024-03-16,27.290499,19.4405,22.919664,5.7,10.0,15.277749,12.95,"716f949b-dc17-4a93-b94f-64d8bd4c0d27"
2024-03-17,25.3405,18.6405,21.265501,13.6,14.0,12.605142,12.92,"fb537d51-bef2-4640-8f53-b1b762bd8159"
2024-03-18,18.290499,12.1405,15.759251,30.099998,24.0,14.372974,5.2,"e061bb1a-4c9d-4ff6-9c47-88552e47d833"
2024-03-19,15.1905,10.2405,12.434253,0.8000001,6.0,14.277983,7.75,"8a6a318c-e88f-43e8-8487-d87f4ef9169d"
2024-03-20,17.7405,9.290501,13.211334,0.8,7.0,7.8625183,9.26,"92f28702-6dcd-495e-9268-c5a472b53016"
2024-03-21,25.9905,13.8905,18.85092,0.0,0.0,13.202726,20.44,"80efb3b2-36d1-411d-bbaf-67c896b43ff9"
2024-03-22,29.9905,16.1405,22.934252,0.0,0.0,15.379206,24.84,"39749a98-88c4-4abb-bc8d-a4949bd20a52"
2024-03-23,24.8405,14.040501,19.392582,0.0,0.0,21.67487,22.5,"dd73731a-d628-484a-8ab3-4f87b50358ea"
2024-03-24,28.540499,13.590501,20.400915,0.3,3.0,11.720751,21.88,"d1cb6596-c927-455f-88e9-cb2606320b04"
2024-03-25,28.7405,14.4405,21.713419,0.0,0.0,21.413193,26.12,"1df04ce7-15eb-4563-8738-9027cb76c4d4"
2024-03-26,23.4405,15.8905,19.6155,0.0,0.0,14.84318,26.03,"695898d4-b1a2-4634-ada2-ce65b30bce50"
2024-03-27,26.3905,10.4905,17.436335,0.0,0.0,20.68356,25.18,"1cbaa3ee-c96d-4928-8a59-4d27a8689756"
2024-03-28,27.2405,12.290501,19.413416,0.0,0.0,21.710716,23.78,"2021f3ad-d048-4043-91ee-76fd3a31a85f"
2024-03-29,28.2405,11.1905,19.388416,0.0,0.0,14.4,25.34,"3450c43a-b54a-4d44-9f26-91850b5a5f12"
2024-03-30,31.3405,14.4905,22.161337,0.0,0.0,16.179987,25.39,"1a205458-0573-48d1-858f-930d00bcf6ef"
2024-03-31,34.640503,18.1905,25.16967,0.0,0.0,19.134262,24.08,"c9708d6a-0c3d-466e-8b03-3bf8521d2ff0"
2024-04-01,35.690502,18.1905,27.032166,0.0,0.0,13.608762,22.3,"72c6f8f5-49ba-4136-8a9a-17c5ce503cfc"
2024-04-02,27.5905,18.290499,23.296753,0.0,0.0,15.937878,26.13,"6a415182-95b8-4847-9812-113c3aac4af9"
2024-04-03,25.9905,15.790501,20.348831,0.0,0.0,10.365251,26.55,"46c41119-5f8e-478f-a16e-533acf3d11a4"
2024-04-04,28.5905,11.8905,20.842585,0.0,0.0,18.584509,26.27,"6ef0ec30-b3dd-46c0-ac70-f28eb1b73ed9"
2024-04-05,31.2405,14.6405,21.632166,0.0,0.0,21.26744,26.37,"daa6e2d7-6afb-4fa1-bb10-b35080c4a281"
2024-04-06,34.8405,14.540501,24.738419,0.0,0.0,12.768586,26.1,"f033d433-07cb-4508-90cc-2736571a5740"
2024-04-07,32.0905,17.790499,25.144667,0.0,0.0,20.140705,25.46,"1378134f-3a6a-4618-8ee4-78023f067eeb"
2024-04-08,32.0405,17.8405,24.880083,0.0,0.0,13.004922,22.0,"be7bad01-0c47-46b4-a2ff-a19f4dd8fc01"
2024-04-09,36.690502,21.2405,27.90925,0.0,0.0,19.296135,25.49,"9ca78d63-2273-44ef-b58e-cbaf7225386d"
2024-04-10,31.7405,17.8405,25.188416,0.0,0.0,28.551426,28.02,"9b6d3167-7696-4977-8b51-9a2ae708ca27"
2024-04-11,29.5905,15.3905,23.171747,0.0,0.0,21.659918,27.1,"db5066ec-b1c5-4aee-a9ac-26bc9877fea5"
2024-04-12,30.8405,15.8905,22.738419,0.0,0.0,24.280659,21.96,"a59674ff-a51c-4b6a-83f9-fcfd8fb72d1a"
2024-04-13,30.2405,14.2405,21.957167,0.0,0.0,18.584509,23.69,"6ccb4dd2-a4f1-4cf0-bb0a-247e4afa179e"
2024-04-14,32.5905,16.2405,24.142584,0.0,0.0,15.978484,24.31,"526a8490-885f-4b5e-b503-89da1ad3abf9"
2024-04-15,33.7905,18.6405,25.488413,0.0,0.0,13.049689,19.56,"b1ade34f-e101-40ae-b162-1e6727eb31f4"
2024-04-16,34.9905,19.8905,26.748833,0.0,0.0,19.33639,23.41,"903bb0e2-f3fe-4922-a266-386cad07644e"
2024-04-17,33.3405,22.6905,27.51342,0.0,0.0,14.277983,18.17,"a54b3939-7909-47b9-beb2-bb774fdb62c5"
2024-04-18,33.140503,22.1405,26.636335,1.2,1.0,9.028754,18.04,"93fb5f56-7cba-4938-8096-d210c8fa7f76"
2024-04-19,33.640503,20.9905,26.200918,0.0,0.0,21.434364,24.39,"d1d89b61-121a-4b75-8f53-c9ebe9c05fcd"
2024-04-20,33.0405,19.6905,25.440504,1.9000001,2.0,23.565567,19.38,"edf18052-95b6-42f9-8d82-6d8e017f92e3"
2024-04-21,21.790499,15.040501,17.99258,13.099998,22.0,14.081477,6.71,"49d00b5b-82c8-4e6b-832b-957afe262d7a"
2024-04-22,18.1905,14.4905,16.09675,4.2000003,22.0,19.05281,8.77,"3de419b2-8f54-4d60-85b1-7d947e93c2c4"
2024-04-23,25.2405,12.9405,18.682167,0.6,6.0,10.464798,19.3,"2f446ce4-fb01-4518-8266-b163e45e70a7"
2024-04-24,28.9905,19.1905,23.173834,0.6,5.0,18.792551,19.92,"ff348192-06c4-441b-9741-4c865d2e8bfc"
2024-04-25,30.4905,19.790499,23.9905,0.6,5.0,14.77755,16.57,"d56826a8-1d2e-40a7-84d1-de5823af34e3"
2024-04-26,32.5405,19.2405,25.088415,0.0,0.0,17.377226,22.91,"d75192c9-4c81-476d-a06b-013619dfd242"
2024-04-27,32.640503,19.8905,25.713419,0.0,0.0,17.673029,26.96,"c761c739-b86d-4305-aea9-ef51ac27f777"
